Date,Month,Title,Company,Location,Description,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-22,December,Asst Mgr-Club Lounge,Marriott International,"Al Bahr al Ahmar, Egypt","Additional Information
Job Number
25201710
Job Category
Food and Beverage & Culinary
Location
Sheraton Soma Bay Resort, P.O. BOX 71, Red Sea, Egypt, Egypt,VIEW ON MAP
Schedule
Full Time
Located Remotely?
N
Position Type
Management
This is a corporate/above property job code and a central job description is not available. Please work with your human resources partner to obtain or create the appropriate job description for this role.
At Marriott International, we are dedicated to being an equal opportunity employer, welcoming all and providing access to opportunity. We actively foster an environment where the unique backgrounds of our associates are valued and celebrated. Our greatest strength lies in the rich blend of culture, talent, and experiences of our associates. We are committed to non-discrimination on any protected basis, including disability, veteran status, or other basis protected by applicable law.",Mid-Senior level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328524540,https://eg.linkedin.com/jobs/view/asst-mgr-club-lounge-at-marriott-international-4328524540,Bac+2 / BTS / DUT,N/A,General Search
2025-12-22,December,Asst Mgr-Club Lounge,Marriott International,"Al Bahr al Ahmar, Egypt","Additional Information
Job Number
25201710
Job Category
Food and Beverage & Culinary
Location
Sheraton Soma Bay Resort, P.O. BOX 71, Red Sea, Egypt, Egypt,VIEW ON MAP
Schedule
Full Time
Located Remotely?
N
Position Type
Management
This is a corporate/above property job code and a central job description is not available. Please work with your human resources partner to obtain or create the appropriate job description for this role.
At Marriott International, we are dedicated to being an equal opportunity employer, welcoming all and providing access to opportunity. We actively foster an environment where the unique backgrounds of our associates are valued and celebrated. Our greatest strength lies in the rich blend of culture, talent, and experiences of our associates. We are committed to non-discrimination on any protected basis, including disability, veteran status, or other basis protected by applicable law.",Mid-Senior level,Full-time,Management and Manufacturing,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328455088,https://eg.linkedin.com/jobs/view/asst-mgr-club-lounge-at-marriott-international-4328455088,Bac+2 / BTS / DUT,N/A,General Search
2025-12-22,December,Sales reps,geidea,"Alexandria, Egypt","🚀 مطلوب مندوبين مبيعات | Geidea
تعلن شركة Geidea عن التوسع وفتح باب التعيين لوظيفة مندوب مبيعات للانضمام إلى فريقنا المتنامي في المناطق التالية:
📍 الإسكندرية
📍 مطروح
📍 البحيرة
🔹 المتطلبات (شرط أساسي):
خبرة لا تقل عن سنة في مجال المبيعات (ويُفضل مجال التكنولوجيا أو الـ FMCG
)
مهارات تواصل قوية والقدرة على بناء علاقات مع العملا
ء
القدرة على تحقيق الأهداف البيعية والعمل تحت ضغ
ط
الالتزام والجدية وحب العمل الميدان
ي
🎯 المهام الوظيفية
:
الترويج لخدمات ومنتجات Geide
a
استقطاب عملاء جدد وبناء قاعدة عملاء قوي
ة
تحقيق التارجت الشهري المطلو
ب
المتابعة المستمرة مع العملا
ء
📩 طريقة التقديم
:برجاء إرسال السيرة الذاتية عبر واتساب على الرقم
:📞 0110379100
6
انضم إلى Geidea وكن جزءًا من شركة Fintech سريعة النمو تساهم في تشكيل مستقبل المدفوعات الرقمية في مص
ر
.
-
-
-
Hashtag
s:#Geid
ea#WeAreHiri
ng#SalesRepresentati
ve#مندوب_مبيع
ات#SalesJo
bs#FintechCaree
rs#TechnologyJo
bs#FMCGJo
bs#AlexandriaJo
bs#EgyptJo
bs#LinkedInJo
bs#CareerOpportuni
ty",Entry level,Full-time,Sales and Business Development,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345548633,https://eg.linkedin.com/jobs/view/sales-reps-at-geidea-4345548633,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-22,December,Hindi Voice Actor - Freelance AI Trainer Project,"Meridial Marketplace, by Invisible",Egypt,"Are you an experienced Hindi voice actor eager to shape the future of AI? Large-scale language models and speech technologies are evolving rapidly, moving beyond simple interactions into expressive, human-like communication. With high-quality training data, tomorrow’s AI can deliver more natural, accurate, and engaging voice experiences across education, entertainment, accessibility, and beyond. That training data begins with you—your voice expertise will help power the next generation of AI.
We’re looking for a highly skilled Hindi voice acting professional who can bring nuance, clarity, and authenticity to training data. You’ll work with cutting-edge AI tools, record and evaluate Hindi speech samples, and provide expert feedback on pronunciation, tone, pacing, and emotional expression to strengthen voice models.
On a typical day, you will record scripted material, assess AI-generated outputs for linguistic accuracy and naturalness, annotate errors, and collaborate with our team to refine prompts, evaluation methods, and voice design guidelines.
Fluency in Hindi is required, along with demonstrated experience in professional voice acting, dubbing, narration, or related performance work. Experience in training, coaching, or linguistic annotation is a plus. Clear communication skills and attention to detail are essential. A high-quality recording setup—including a reliable microphone and a quiet environment—is required.
Ready to channel your Hindi voice expertise into building the AI voices of tomorrow? Apply today and help shape the model that will speak to millions around the world.
We offer a pay range of $6 to $65 per hour, with the exact rate determined after evaluating your experience, expertise, and geographic location. Final offer amounts may vary from the pay range listed above. As a contractor you’ll supply a secure computer, high-quality microphone and recording setup, and stable internet connection; company-sponsored benefits such as health insurance and PTO do not apply.
Job title: Hindi Voice Acting Specialist – AI Trainer
Employment type: Contract
Workplace type: Remote
Seniority level: Mid-Senior",Mid-Senior level,Contract,"Design, Art/Creative, and Information Technology",Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4334902894,https://eg.linkedin.com/jobs/view/hindi-voice-actor-freelance-ai-trainer-project-at-meridial-marketplace-by-invisible-4334902894,Bac+8 / Doctorat,Senior (> 5 ans),General Search
2025-12-22,December,"Media Buyer & Performance Lead ""E-Commerce""",OneCard,"Cairo, Egypt","What we’re looking for
We are looking for experienced and analytically performance media specialist with a passion for getting into the numbers to identify how to turn visitors into customers, and gets a kick out of delivering great results. You’ll already be running brand, social, video and performance display / PPC campaigns and have a robust understanding of how people’s online behaviors and triggers. We’re looking for someone who wants to help us change consumer behavior in the digital economy.
You appreciate the role of both digital and traditional media, and know how to manage campaigns across both. Your proven ability to deliver quality work, quickly, will see you succeed in our fast-paced and lean business environment.
You will be
● A member of the local marketing team, providing advice on media performance.
● As the performance media specialist, you’ll own the budget, investment strategies and outcomes.
● Interested in how your work contributes to our lead generation activities and supports our sales and services team to bring on and retain new customers.
● Working with the site team to develop new ways to better land people on site to maximize conversion, across all your inbound channels of responsibility.
● Responsible for ensuring business leadership know where our investment is driving results and where you’re making changes to improve outcomes.
Every day you’re
● Managing campaign performance, optimizing key terms and buying / bidding strategies to improve our conversion ratios.
● Getting stuck in Google Analytics and internal data to learn more about how your work influences traffic to, and through, the site.
● Using search, performance, and business data to inform your decision-making processes.
● Testing out different buying and bid strategies to maintain growth, while actively working to keep our investment costs optimized.
● Briefing and managing development of new advertising creative for use in non-search environments.
● Continually testing new ad copy / digital creative and providing recommendations to the site management team for trial on site.
● Listening to customer calls to understand where content can be created to meet customers’ needs for simple and clear information about insurance, claims, and more.
Job Requirements
●
E-commerce background is a must
●
5+ years’ experience in media or performance marketing agency, or within a digitally-led B2C business “GCC is a must”
.
● Hands-on experience in setting up, running and optimizing paid search campaigns using Google Ads and bid-automation tool (i.e. SA 360, Kenshoo, Marin); a Google Ads Professional Certified and Search Ads 360 Certified (a bonus)
● Ensure campaigns are optimized regularly and deliver campaign performance based on KPIs set. Knowledge of ad trafficking, tracking, analysis and reporting.
● Can demonstrate how to drive new customer acquisition and brand communications.
● Experience in Display Programmatic and Social Media Advertising.
● Working knowledge of Google’s full stack including Analytics, Google Marketing Platform (Double Click).
● High level of experience managing digital media investment.
● Comfortable working on big dataset through Excel or SQL (not a must) in the process of analyzing campaign results.
● Independent, proactive and organized with excellent time management skills.",Mid-Senior level,Full-time,Marketing and Sales,IT Services and IT Consulting and Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328624225,https://eg.linkedin.com/jobs/view/media-buyer-performance-lead-e-commerce-at-onecard-4328624225,Bac,5 ans/years,General Search
2025-12-22,December,Senior Marketing Executive,Dr Secret,"El Sherouk, Cairo, Egypt","Job Title: Senior Marketing Executive
Department: Marketing
Reports To: Founder & CEO
⸻
1. Job Purpose
The Senior Marketing Executive is responsible for planning and executing daily marketing activities for Dr Secret across online and offline channels, with a focus on driving sales, building brand awareness, and using budget-friendly digital tools.
⸻
2. Main Responsibilities
A. Marketing Planning & Coordination
• Prepare monthly and seasonal marketing plans and simple campaign calendars.
• Coordinate with branches, designers, and agencies to implement campaigns.
B. Digital & Social Media Marketing
• Manage brand social media accounts (Instagram, Facebook, TikTok).
• Plan and schedule posts, stories, and Reels based on the marketing calendar.
• Support in running paid ads (Meta, TikTok, Google) and follow up on basic performance.
C. Content & Brand Communication
• Write and review captions, ads, and simple website texts (Arabic + basic English).
• Maintain a consistent brand tone and visual style.
• Suggest creative content ideas (new arrivals, sets, gifting, behind the scenes, etc.).
D. E-Commerce & CRM Support
• Coordinate product uploads, descriptions, and promotions on the website.
• Assist in WhatsApp, SMS, or email campaigns to promote offers and new collections.
• Help maintain a simple customer database for remarketing and loyalty.
E. Retail & In-Store Marketing Support
• Align in-store promotions with online campaigns.
• Coordinate in-store marketing materials (posters, price tags, offers).
F. Monitoring & Reporting
• Prepare weekly and monthly summaries of key marketing results (followers, engagement, campaign outcomes).
• Monitor competitor brands and share ideas for improvement.
⸻
3. Qualifications
• Bachelor’s degree in Marketing, Business, Media, or related field.
• 3–5 years of experience in marketing, preferably in fashion, retail, or e-commerce.
• Practical experience in social media management and basic paid advertising.
• Good command of Arabic and basic English (writing and reading).
⸻
4. Skills & Competencies
• Strong planning and organization.
• Good copywriting skills in Arabic.
• Basic understanding of digital marketing metrics (reach, CTR, ROAS, etc.).
• Ability to brief and coordinate with designers and photographers.
• High attention to brand details and consistency.
• Results-focused and able to work with limited budgets.
• Good communication with different departments (retail, factory, finance).
Industry
Retail Apparel and Fashion",Mid-Senior level,Full-time,Marketing and Sales,Retail Apparel and Fashion,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345633585,https://eg.linkedin.com/jobs/view/senior-marketing-executive-at-dr-secret-4345633585,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-22,December,Business Development Sales Specialist,Beyond Insurance Brokerage S.A.E,"Qesm El Maadi, Cairo, Egypt","✒️Job Summary:
➡️ The Business Development Specialist is responsible for directly selling all insurance lines to corporate accounts, as well as SMEs & individual.
✒️ Job Description :
1-Prospecting potential individuals using different databases and resources.
2-Telephoning prospective customers and setting appointments for daily visits.
3-Participating in any organized events for promoting international private medical insurance plans.
4-Continuously generating prospective customers and referrals as a result of every visit or phone call.
5-Selling products using “face-to-face” selling techniques.
6-Achieving given monthly targets in terms of number of calls, visits and meetings.
7-Daily reports on different activities.
✒️ Job Requirements:
1-no experience needed
2-Proficient in English
3-Excellent Communication Skills
✒️ Benefits:
• Training is provided
•
Social & Medical & Life Insurance.
• 2 Days Off.
🌍Location: Office-based in Maadi - Egypt
📌Job Type: Full-time",Entry level,Full-time,Business Development and Sales,Insurance,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327689274,https://eg.linkedin.com/jobs/view/business-development-sales-specialist-at-beyond-insurance-brokerage-s-a-e-4327689274,N/A,N/A,General Search
2025-12-22,December,B2B Sales & PR – Growth Mastermind Internship,Araby.pro,"Qesm 1st Nasser City, Cairo, Egypt","What This Internship Offers You:
💡
Scale Your Current Skills
: Use advanced strategies and AI tools to enhance your sales and PR techniques.
🛠️
Practical Application
: Work on real-world projects challenging your creativity and problem-solving abilities.
🌐
Discover the Bigger Picture
: Learn how your role in sales or PR connects to the full cycle of digital business growth.
⚙️
Access Cutting-Edge Tools
: Gain hands-on experience with AI-powered platforms and resources tailored for efficiency.
🎁 What You’ll Gain After Completion:
📜 Certificate of Completion
✨ Recommendation Letter
🌍 Exclusive access to local and global opportunities within our professional network
💡 Why Join?
This program is
not for beginners
—it's for Talents , who’ve already started in sales , Marketing  or PR and are ready to scale their impact. Through hands-on practice, mentorship, and gamified challenges, you’ll expand your vision and discover how to drive measurable growth in your field.
📅
Starts:
October 2025
📍
Where:
New Nozha (Hybird)
⏳
Duration:
2 Months up to 3 months for submission flexibility",Entry level,Internship,Sales and Business Development,Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328495178,https://eg.linkedin.com/jobs/view/b2b-sales-pr-%E2%80%93-growth-mastermind-internship-at-araby-pro-4328495178,Certified,N/A,General Search
2025-12-22,December,Social Media Marketing Specialist,Sam3nyevents,"Qesm El Sherouk, Cairo, Egypt","Company Description
Sam3nyevents is a full-service event management firm based in sherouk Cairo, Egypt, dedicated to blending a passion for business, art, and events. Known for crafting unique and impactful experiences, Sam3nyevents specializes in creating memorable occasions tailored to client needs. The company takes pride in delivering innovative solutions and exceptional service. By combining creativity with meticulous planning, Sam3nyevents serves as a trusted partner in orchestrating remarkable events.
Role Description
The Social Media Marketing Specialist is a full-time, on-site role based in Qesm El Sherouk. Responsibilities include managing and executing social media strategies to enhance brand visibility and engagement. The specialist will create and curate content for social media platforms, implement digital marketing campaigns, and analyze performance metrics to optimize results. Collaboration with internal teams to align social media efforts with overall marketing goals is also a key part of the role.
Qualifications
Strong proficiency in Social Media Marketing, Social Media Content Creation, and Digital Marketing
Marketing and Communication skills to effectively engage with diverse audiences
Experience with social media platforms and tools to execute successful campaigns
Knowledge of current digital trends and best practices
Creative mindset with strong attention to detail
Bachelor's degree in Marketing, Communications, or a related field is preferred
Previous experience in event management or a related industry is an advantage",Entry level,Full-time,Marketing and Sales,Events Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345654072,https://eg.linkedin.com/jobs/view/social-media-marketing-specialist-at-sam3nyevents-4345654072,Bac+4,N/A,General Search
2025-12-22,December,Logistics Specialist - Portsaid,Trans Business For Trading & Distribution,"6th of October, Al Jizah, Egypt","Trans Business for Trading and Distribution ""the Solo Distributor of Philip Morris Products in Egypt"" is looking for
Logistics Specialist
in Portsaid
Responsibilities
Follow-up the procedures of receiving the original documents for air and sea freights from Philip Morris Egypt.
Issue form 4 for air freight shipments and send the documents to the custom clearance.
Responsible for all customs clearance process including following up with the governmental authorities.
Responsible for for purchasing, receiving and shipping the bandrol stamps.
Responsible for the final settlement for each bandrol stamp shipment separately.
Determined the missing bandrol stamps to pay its taxes and customs fees.
Follow-up the amendments issued to the tax or customs laws that affect directly or indirectly the customs release procedures.
Prepare daily progress reports showing the progress.
Qualifications
Bachelor's Degree in any discipline
2-4 years of experience in similar role
Highly analytical skills and details oriented
Fluent in English",Associate,Full-time,Supply Chain,Tobacco Manufacturing and Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328553671,https://eg.linkedin.com/jobs/view/logistics-specialist-portsaid-at-trans-business-for-trading-distribution-4328553671,Bac+4,2 ans/years,General Search
2025-12-22,December,Real Estate Sales Agent,SAHL Real Estate,"Cairo, Egypt","Company Description
we are 12 years real estate brokerage in 6 October & Zayed area
Role Description
This is a full-time, on-site role located in
6 October city - Cairo, Egypt, for a Real Estate Sales Agent. The day-to-day tasks include assisting clients in buying, selling, and renting properties, providing exceptional customer service, conducting property viewings, negotiating contracts, and keeping up-to-date with market trends. The Real Estate Sales Agent will collaborate with clients to meet their real estate needs and deliver tailored solutions at every stage of the process.
Qualifications
Proven experience in Real Estate Sales and familiarity with the real estate market
Strong skills in Customer Service and a commitment to client satisfaction
Demonstrated ability in Sales and building lasting client relationships
Self-motivated, organized, and capable of working independently
Strong interpersonal, communication, and negotiation skills
Proficiency in relevant software and tools (CRM systems is a plus)
Knowledge of the local market in Cairo, Egypt is preferred",Entry level,Full-time,Sales and Management,Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328503652,https://eg.linkedin.com/jobs/view/real-estate-sales-agent-at-sahl-real-estate-4328503652,N/A,12 ans/years,General Search
2025-12-22,December,Sem Specialist,D-Hub,"Cairo, Cairo, Egypt","🚀 We're Hiring! — SEM Specialist at DEE Hub
DEE Hub is seeking a talented
Search Engine Marketing (SEM) Specialist
to lead our Google Ads strategy and boost our SEO performance, with a focus on visibility across AI-driven search platforms like Gemini and ChatGPT.
Key Responsibilities:
Manage and optimize Google Ads campaigns (Search, Display, Video, PMax).
Improve technical & content SEO and build strong domain authority.
Develop strategies to rank as a trusted source in AI-generated search results.
Analyze performance using GA4, Search Console, and Google Ads.
Requirements:
3–5 years’ experience in SEM.
Strong Google Ads skills and solid SEO expertise.
Benefits:
Competitive salary
Social and medical insurance
Excellent work environment
📩
Apply now:
Email: safwat.elshenawy@dee-hub.com
Or via: dee-hub.com/jobs/search-engine-marketing-sem-specialist-74",Entry level,Full-time,N/A,Education Administration Programs,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345820355,https://eg.linkedin.com/jobs/view/sem-specialist-at-d-hub-4345820355,N/A,5 ans/years,General Search
2025-12-22,December,Senior Human Resources Generalist,NOK Human Capital,"Qesm El Maadi, Cairo, Egypt","NOX Holding is hiring a talented Senior HR Generalist to join their dynamic team
Job Title: Senior HR Generalist
Location: Zahraa Maadi, Cairo
Work Mode: On-site
Employment Type: Full-time
Working Days: Sunday to Thursday
Working Hours: 9:00 AM – 5:00 PM
⸻
About the Role
We are looking for a proactive and detail-oriented Junior HR Generalist to join our HR team. The role supports day-to-day HR operations, focusing on recruitment, onboarding, and personnel administration, to ensure smooth HR processes and compliance with labor regulations.
⸻
Key Responsibilities
• Assist in the recruitment process, including sourcing, screening, and interview coordination.
• Manage onboarding for new hires, including documentation, orientation, and induction.
• Maintain and regularly update employee records and HR databases.
• Handle personnel administration tasks such as attendance tracking, leave management, and HR documentation.
• Ensure compliance with company HR policies and local labor laws.
• Prepare basic HR reports and support ongoing HR projects as needed.
⸻
Requirements
• Bachelor’s degree in Human Resources, Business Administration, Accounting, or a related field.
• 5+ years of experience in an HR role.
• Good working knowledge of MS Office and HR systems.
• Strong organizational skills with high attention to detail.
• Professional attitude with the ability to maintain confidentiality.
• Good communication and interpersonal skills.
• Ability to work independently and manage multiple tasks.
⸻
Benefits
• Competitive salary package.
• Medical insurance.
• Social insurance.
• Professional and supportive work environment.",Associate,Full-time,Human Resources,"Financial Services and Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345614656,https://eg.linkedin.com/jobs/view/senior-human-resources-generalist-at-nok-human-capital-4345614656,Bac+4,5 ans/years,General Search
2025-12-22,December,Senior Technical Lead Product Owner VOIS,VOIS,"Cairo, Cairo, Egypt","Who We Are
VOIS (Vodafone Intelligent Solutions) is a strategic arm of Vodafone Group Plc, creating value for customers by delivering intelligent solutions through Talent, Technology & Transformation.
As the largest shared services organisation in the global telco industry with 30,000 FTE, our portfolio of next-generation solutions and services are designed in partnership with customers across Vodafone Group, local markets, and partner markets to simplify and drive growth. With our strategic partner Accenture, we work alongside our Vodafone customers, other Telco and tech companies to drive transformation, meet the challenges of our industry and ensure we stay relevant and resilient. This partnership is a unique, industry-first model which brings together the best of in-house and 3rd party capability.
We work with customers across 28 countries from 10 VOIS locations: Albania, Egypt, Hungary, India, Romania, Spain, Turkey, UK, Germany, Ireland, and with a network of teams in Czech Republic, Italy, Greece, and Portugal.
#VOIS #BeUnrivalled #CreateTheFuture
About This Role
We are seeking a
Technical Product Owner
to act as the bridge between technical teams and business stakeholders. You will own the end-to-end delivery of the product roadmap, ensuring high-quality technical solutions aligned with business objectives. This role involves leading technical planning, prioritising features, and translating business needs into actionable technical specifications.
What You Will Do
Own and manage the product backlog, defining and prioritising features.
Translate business requirements into technical solutions in collaboration with developers.
Lead sprint planning sessions and ensure alignment with product goals.
Drive product strategy, balancing technical debt, feature development, and customer needs.
Provide technical guidance on architecture, design, and tool selection.
Mentor and support technical teams, fostering collaboration and innovation.
Ensure adherence to coding standards, perform code reviews, and enforce best practices.
Communicate progress, risks, and updates to stakeholders regularly.
Deliver high-quality features on time and adapt to changing business requirements.
Who You Are
Experienced in technical roles (8+ years), including development and product ownership.
Skilled in Object-Oriented Programming (Java, Spring Boot), Microservices, and Cloud platforms (AWS, Azure).
Proficient in RESTful APIs, CI/CD pipelines, caching, and performance tuning.
Familiar with Agile methodologies (Scrum/Kanban) and backlog management.Strong communicator with leadership and mentorship abilities.
Holds a Bachelor’s Degree in Computer Science, Engineering, or related field.
Proactive, calm under pressure, and able to manage multiple priorities effectively.
Not a perfect fit?
Concerned you may not meet every requirement? Vodafone is committed to creating an inclusive workplace where everyone can thrive. If you are excited about this role but your experience does not align exactly with every aspect of the job description, you are encouraged to apply. You may be the right candidate for this or another opportunity, and the recruitment team will support you in exploring where your skills fit best.
What's In It For You
Opportunity to lead technical product delivery in a global organisation.
Exposure to cutting-edge technologies and large-scale systems.
Collaborative work environment with continuous learning and innovation.
Career growth through leadership and technical mentorship opportunities.
What Skills You Will Learn
Advanced product ownership and Agile practices.
Technical leadership and architecture decision-making.
Cloud-native solutions and microservices design.
Performance optimisation and scalable system design.
VOIS Equal Opportunity Employer Commitment
Vodafone recognises and celebrates the value of diversity in building a workforce that reflects the customers and communities it serves. No form of discrimination is tolerated. This includes, but is not limited to, discrimination based on race, colour, age, veteran status, gender, pregnancy, maternity or parental status, ethnicity, disability, religion or belief, political affiliation, trade union membership, nationality, citizenship, indigenous status, medical condition, HIV status, neurodiversity, social origin, cultural background, marital or civil partnership status, or socio-economic background.
Join Us
At Vodafone, we’re working hard to build a better future. A more connected, inclusive and sustainable world. As a dynamic global community, it's our human spirit, together with technology, that empowers us to achieve this.
We challenge and innovate in order to connect people, businesses, and communities across the world. Delighting our customers and earning their loyalty drive us, and we experiment, learn fast and get it done, together.
With us, you can truly be yourself and belong, share inspiration, embrace new opportunities, thrive, and make a real difference.
Alert
Apply for Vodafone jobs only through the official Vodafone Careers website to avoid job scams and fraud.
#JDEnhancedByTARA
Follow us on social media and #StayConnected
LinkedIn
Facebook
Instagram
Chat with our employees: Click here",Not Applicable,Full-time,Other,"Information Services, IT Services and IT Consulting, and Telecommunications",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345771942,https://eg.linkedin.com/jobs/view/senior-technical-lead-product-owner-vois-at-vois-4345771942,Bac+5 / Master / Ingénieur,8 ans/years,General Search
2025-12-22,December,Senior Telesales Specialist,Pioneer Media Academy,"Cairo, Egypt","Company Description
Audio Production & Training Studio. Established 8 years ago with a strong footprint in the market with more than 7000 graduates from the academy and hundreds of audio projects done for national and international well-known brands.
HQ is located in Arkan-Mall in Sheikh Zayed and our operational office is located at October City, District #2 where you will be working at
Role Description
This is a full-time on-site role for a Senior Tele-sales Specialist at Studio Pioneer Media Academy located in 6th of October. The Senior Tele-sales Specialist will be responsible for conducting sales calls and pitching products or services to potential customers.
The Senior Tele-Sales Specialist will be responsible for maintaining and developing relationships with current clients, generating new sales leads, providing excellent customer service, and convincing clients by the Academy's services and products.
Qualifications
Prior experience in Tele-sales is a MUST
(+4) years experience in Tele-sales
Bachelor's degree in media or related field is preferred
Graduate NOT a student
Excellent communication and negotiation skills
Sales skills & Customer service skills
Job Responsibilities
Making outbound sales calls (NOT cold calls, clients already waiting for your call)
Reaching the daily target of 'number of calls' + 'calls durations'
Achieving the weekly target of 'number of customers'
Achieving the monthly target of 'sales tiers'
upselling our products to the existing clients
Recording the feedback of each call
Following up with clients to assist in solving any issues
Providing reports, daily and monthly reports
Location: 6th of October city
Salary Upon Experience + Commission
Social & Medical Insurances are provided",Mid-Senior level,Full-time,Sales and Business Development,Media Production,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345576341,https://eg.linkedin.com/jobs/view/senior-telesales-specialist-at-pioneer-media-academy-4345576341,Bac+8 / Doctorat,8 ans/years,General Search
2025-12-22,December,Customer Service Representative (Travel advisors).,Teleperformance Global Services,"Cairo, Cairo, Egypt","Role Description:
This is a full-time on-site role for a Customer Service Representative - Travel Account, located in Cairo.
The role involves managing customer inquiries, providing timely and professional support, resolving customer concerns, and ensuring satisfaction throughout service interactions.
Qualifications:
Strong skills in Customer Service, Customer Support.
Excellent communication, problem-solving, and organizational skills.
Ability to work collaboratively in a team environment.
Prior experience in sales or travel-related services is preferred.
Flexibility with rotational shifts.
Proficiency in English
Benefits:
Social & Medical insurance.
Transportation all over Cairo and Giza + Transportation Allowance.
Mobile VPN allowance3.
Gym access.
Overnight allowance.
19k NET salary + up selling commissions
Location:
New Cairo",Mid-Senior level,Full-time,N/A,N/A,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328514821,https://eg.linkedin.com/jobs/view/customer-service-representative-travel-advisors-at-teleperformance-global-services-4328514821,N/A,N/A,General Search
2025-12-22,December,Monteur W - Enschede,VNOM,Egypt,"Wat ga je doen?
Ben jij dé techneut die blij wordt van perfect werkende installaties? Werk jij graag zelfstandig én ben je graag op pad naar verschillende projecten? Dan hebben wij jouw nieuwe uitdaging!
Voor onze partner in de regio Enschede zijn wij op zoek naar een Monteur W-installaties. Jij gaat je bezighouden met het plaatsen, onderhouden en repareren van werktuigbouwkundige installaties. Denk aan CV-installaties, ventilatiesystemen, leidingwerk en sanitair in bijvoorbeeld bedrijfsgebouwen, scholen, zorginstellingen of woningbouwprojecten. Geen dag is hetzelfde! Je werkt afwisselend op renovatie-, service- en nieuwbouwprojecten. Dankzij jouw vakmanschap zorg jij ervoor dat alles tip-top draait én laat je de klant met een tevreden gevoel achter.
Jouw Werkzaamheden Bestaan Onder Andere Uit
Installeren, monteren en aansluiten van W-installaties;
Uitvoeren van onderhoud en service;
Oplossen van storingen en technische uitdagingen;
Klantcontact, waarbij jij het visitekaartje bent van het bedrijf.
Wat heb je nodig?
Als Monteur W-installaties heb jij technisch inzicht en werk je nauwkeurig. Verder neem jij mee:
MBO werk- en denkniveau (richting Installatietechniek, Werktuigbouwkunde of vergelijkbaar);
Ervaring in de installatietechniek is mooi meegenomen, maar enthousiaste starters zijn ook welkom;
In het bezit van rijbewijs B;
Vindingrijk, zelfstandig en klantgericht;
VCA (of bereid dit via ons te halen).
Je krijgt:
Bij deze functie hoort natuurlijk een uitstekend pakket aan arbeidsvoorwaarden:
Salaris tussen 3.000 en 4.000 bruto per maand, afhankelijk van ervaring;
Bus van de zaak met professioneel gereedschap;
Uitzicht op een vast contract;
25 vakantiedagen;
Pensioenregeling;
Mogelijkheden tot het volgen van opleidingen en certificaten (op onze kosten);
Een informele werksfeer met fijne collega's en korte lijnen;
Doorgroeimogelijkheden richting Servicemonteur, Werkvoorbereider of Uitvoerder.
Functie-voorstel
Heb je interesse? Neem dan contact op met Tygo Teeuwen! Je kan me bereiken op het telefoonnummer 06-82973886 of via de email via de button ""Solliciteer nu"" op deze pagina.. Laat direct je cv achter door op de sollicitatiebutton te klikken en ik neem direct contact met je op. Ik zie graag je sollicitatie tegemoet!
5cd8a0b9cc68f9ffa4c9253553278a55tec",Not Applicable,Full-time,Engineering,Industrial Machinery Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345595980,https://eg.linkedin.com/jobs/view/monteur-w-enschede-at-vnom-4345595980,Certified,N/A,General Search
